image_path,text,item_ID,product_id
images/88383169_0.jpg,"striped dress with a blue and white color scheme. the dress has a loose fit and features a collar, short sleeves, and a front slit. the dress is made of a lightweight material, possibly cotton or linen, and has a bohemian style.",88383169_0,88383169
images/88384525_0.jpg,brown dress.,88384525_0,88384525
images/88385108_0.jpg,black and white dress with a checkered pattern. the dress has a square neckline and long sleeves. the dress is made of a stretchy material and has a fitted silhouette.,88385108_0,88385108
images/88386466_0.jpg,white dress with a collar and a ruffle on the sleeves. the dress is off-the-shoulder and has a loose fit.,88386466_0,88386466
images/88395498_0.jpg,black dress with a short sleeve and a round neckline. the dress has a fitted bodice and a full skirt. the dress is made of a matte material and has a simple design.,88395498_0,88395498
images/88399547_0.jpg,"blue and white printed dress with a halter neckline and a flowy fit. the dress is made of a lightweight material, possibly chiffon, and has a leopard print design. the dress is styled with a front slit and a tie at the waist to adjust the fit.",88399547_0,88399547
images/88400354_0.jpg,blue dress with a tie in the front. the dress has a strapless design and a flowy skirt. the fabric is satin and the dress is a size small.,88400354_0,88400354
images/88402646_1.jpg,black and green striped dress with a multicolored pattern. the dress has a loose fit and features a square neckline. the dress is worn by a woman who is standing in front of a white background.,88402646_1,88402646
images/88403227_0.jpg,silver dress. the dress is made of a shiny material and has a halter neckline. the dress is sleeveless and has a small slit on the front.,88403227_0,88403227
images/88404661_0.jpg,black and white dress with a zipper in the back. the dress has a pattern of squares and rectangles on it. the dress is a size 16 and is made of a stretchy material.,88404661_0,88404661
images/88409217_0.jpg,black dress. the dress is short and has a flowy design. it is made of a stretchy material and has a loose fit. the dress is paired with a white shirt underneath.,88409217_0,88409217
images/88414309_0.jpg,yellow floral dress with a short sleeve and a crew neckline. the dress has a fitted silhouette and is made of a lightweight material. the floral pattern consists of small yellow flowers on a white background.,88414309_0,88414309
images/88418286_0.jpg,black dress. the dress has a backless design and a plunging neckline. it is made of a stretchy material and has a fitted silhouette. the dress is accented with thin straps and a thin belt at the waist.,88418286_0,88418286
images/88419356_0.jpg,denim apron. the apron is blue and gray in color and has a denim texture. it is worn by a woman who is wearing a gray and black dress. the dress has a denim texture and is short in length. the woman is also wearing a black belt around her waist.,88419356_0,88419356
images/88434024_0.jpg,"yellow dress with a black and white floral print. the dress has a round neckline, short sleeves, and a midi length. the dress is made of a lightweight material and has a loose fit.",88434024_0,88434024
images/88465339_0.jpg,gray long sleeve shirt with a ruffled neckline and a small slit in the front. the shirt is made of a lightweight fabric and has a bohemian style.,88465339_0,88465339
images/88467703_0.jpg,"white dress with polka dots. the dress has a v-neckline and short sleeves. the polka dots are black and white. the dress is made of a lightweight material, possibly cotton or linen. the dress is a loose fit and has a relaxed, bohemian style.",88467703_0,88467703
images/88470217_0.jpg,black and yellow dress with a polka dot pattern. the dress has a short sleeve design and a midi length. the dress is made of a stretchy material and has a fitted silhouette.,88470217_0,88470217
images/88471662_0.jpg,"white dress with a one shoulder design. the dress is made of a lightweight material and has a flowy, casual style. the dress is paired with a white belt that accentuates the waistline.",88471662_0,88471662
images/88480482_0.jpg,blue dress with a white pattern. the dress has a v-neckline and short sleeves. the dress is made of a lightweight material and has a loose fit. the dress is designed with a tie at the front and has a floral print.,88480482_0,88480482
images/88482186_0.jpg,blue and black dress with a geometric print. the dress has a v-neckline and a fitted bodice that flares out into a full skirt. the dress is made of a stretchy material and has a sleeveless design.,88482186_0,88482186
images/88484356_0.jpg,"blue and white dress with a lace overlay. the dress has a v-neckline, a keyhole at the back, and a skater skirt. the lace overlay is white and the dress is made of a nylon and spandex blend.",88484356_0,88484356
images/88561495_0.jpg,black shirt dress with long sleeves and a collar. the dress has a loose fit and is made of a soft material. it is a casual style and is suitable for everyday wear.,88561495_0,88561495
images/88578554_0.jpg,blue denim dress with a black belt. the dress has a loose fit and features a button closure on the front. the belt is tied around the waist and has a silver buckle. the dress is maternity style and is made of denim material.,88578554_0,88578554
images/88593124_0.jpg,blue and white plaid dress with a button-down front and a drawstring waist. the dress has short sleeves and a loose fit.,88593124_0,88593124
images/88593534_0.jpg,white dress with a lace overlay. the dress has a sleeveless design and a high collar. the lace overlay has a polka dot pattern and is attached to the dress with white buttons. the dress is worn by a woman who is standing and smiling.,88593534_0,88593534
images/88607053_0.jpg,blue and white plaid sleeveless shirt dress. the dress has a button-down front and a loose fit. the blue and white plaid pattern is predominantly featured on the dress.,88607053_0,88607053
images/88607454_0.jpg,purple tank top. the tank top is made of a soft material and has a loose fit. it is a basic tank top with no special features or details.,88607454_0,88607454
images/88607646_0.jpg,pink dress. the dress is made of a soft material and has a loose fit. it is a sleeveless dress with a round neckline.,88607646_0,88607646
images/88610027_0.jpg,white dress with a blue belt. the dress has a short sleeve and a tie at the waist. the dress is made of a lightweight material and has a loose fit.,88610027_0,88610027
images/88612285_0.jpg,blue and purple dress with a flowing skirt. the dress has a one shoulder design and a tie at the waist. the dress is made of a shiny material and has a flowing skirt that is draped over the body.,88612285_0,88612285
images/88613124_0.jpg,"white dress. the dress is made of a lightweight material, possibly a cotton blend. it has a simple design with a round neckline and short sleeves. the dress is a tank style, with a loose fit and a flowy skirt. the dress is suitable for warm weather and can be dressed up or down depending on the occasion.",88613124_0,88613124
images/88613732_0.jpg,black tank top with a gray strap. the tank top is made of a soft material and has a loose fit. it is a basic piece of clothing that can be worn for casual occasions.,88613732_0,88613732
images/88616165_0.jpg,black and red dress. the dress has a black color on the top and a red color on the bottom. the dress is sleeveless and has a scoop neckline. the dress is made of a stretchy material and has a flowy fit.,88616165_0,88616165
images/88616778_0.jpg,dress with a floral print. the dress is orange and has a fitted bodice with a ruffled skirt. the dress is designed to be worn at a special occasion.,88616778_0,88616778
images/88623260_0.jpg,blue and teal dress with a v-neck and a flowy design. the dress is made of a lightweight material and has a loose fit.,88623260_0,88623260
images/88624453_0.jpg,black tank top with a high neckline and a low back. the tank top has a cut out in the middle and is made of a stretchy material.,88624453_0,88624453
images/88625154_0.jpg,"floral print dress with a halter neckline and a midi length. the dress is made of a lightweight material and has a fitted bodice with a flowy skirt. the floral print consists of pink, red, and purple flowers on a white background. the dress is suitable for a summer or spring occasion.",88625154_0,88625154
images/88626590_0.jpg,blue and white striped dress. the dress has a loose fit and features a crew neckline. the stripes are thin and the colors are light blue and white.,88626590_0,88626590
images/88632698_0.jpg,white dress with a blue and white print. the dress has a strapless neckline and a ruffled skirt. the dress is adorned with blue and white flowers and has a silver buckle on the waist.,88632698_0,88632698
images/88634704_0.jpg,"white floral dress with a red belt. the dress has a fitted bodice and a flowing skirt. the floral pattern consists of red, blue, and yellow flowers. the dress is a sleeveless design and has a zipper closure on the back.",88634704_0,88634704
images/88637040_0.jpg,white and blue dress with a floral print. the dress has a high neckline and short sleeves. the dress is made of a lightweight material and has a flowy fit. the floral print is a mix of blue and white flowers with green leaves. the dress is a summer style and is suitable for a casual or formal occasion.,88637040_0,88637040
images/88640643_0.jpg,"blue dress with a keyhole neckline and a back zipper. the dress is made of a lightweight material, possibly cotton or linen, and has a loose fit. the dress is styled in a casual fashion, perfect for a relaxed day out.",88640643_0,88640643
images/88640865_0.jpg,"blue dress with ruffles. the dress has a strapless design and a flowy skirt. the fabric is soft and lightweight, making it perfect for summer wear. the dress is also available in white.",88640865_0,88640865
images/88640890_0.jpg,pink dress with a high neckline and a low back. the dress is made of a stretchy material and has a fitted bodice with a flared skirt. the dress is styled in a fashionable manner and is suitable for a formal or semi-formal event.,88640890_0,88640890
images/88643980_0.jpg,"striped tank top. the stripes are white and navy blue. the tank top is made of a lightweight material, possibly cotton or linen. it has a loose fit and a round neckline.",88643980_0,88643980
images/88649271_0.jpg,"white and blue blouse with a floral embroidery pattern. the blouse has a round neckline, short sleeves, and a loose fit. the embroidery consists of blue flowers and white leaves on a blue background. the fabric appears to be a cotton or linen blend. the style of the blouse can be described as bohemian or ethnic.",88649271_0,88649271
images/88650847_0.jpg,"blue jean shirt dress with a short sleeve and a front pocket. the dress has a button and zipper closure, and it is made of denim material.",88650847_0,88650847
images/88653435_0.jpg,"beige dress with long sleeves and a high neckline. the dress has a loose fit and is made of a lightweight fabric. it is a button-down dress with a front button placket and a tie at the waist. the dress is a loose fit and has a flowy, comfortable style.",88653435_0,88653435
images/88654956_0.jpg,"white and blue dress. the dress has a sheer top with a black and white pattern, and a long sleeve. the dress is worn by a woman who is standing in front of a white background.",88654956_0,88654956
images/88655881_1.jpg,striped tank top with a black and white color scheme. the stripes are vertical and the top has a rounded neckline. the top is sleeveless and has a loose fit.,88655881_1,88655881
images/88655936_0.jpg,"multicolored sequined tank top. the tank top has a patchwork design with different colors and patterns. the sequins are of various shapes and sizes, and the tank top has a v-neckline.",88655936_0,88655936
images/88656700_0.jpg,red dress with a white collar. the dress has a short sleeve and a wrap-around style. the dress is made of a cotton material and has a fitted silhouette.,88656700_0,88656700
images/88657199_0.jpg,white dress with a beige color. the dress has a sleeveless design and a fitted bodice. the dress also features a pleated skirt that flares out at the bottom.,88657199_0,88657199
images/88660307_0.jpg,"pink lace dress with a v-neckline and short sleeves. the dress has a flowy and feminine style, perfect for a summer day.",88660307_0,88660307
images/88660755_0.jpg,"striped dress with a black and white color scheme. the dress has a black and white striped pattern with a black mesh overlay. the dress is a sleeveless, midi-length dress with a v-neckline and a keyhole detail at the back. the dress is made of a stretchy knit material and has a fitted silhouette.",88660755_0,88660755
images/88664467_0.jpg,"bright orange dress with a lace pattern. the dress has a v-neckline, spaghetti straps, and a fitted bodice. the skirt is full and has a lace overlay. the dress is a junior's size and is made of a stretchy material.",88664467_0,88664467
images/88666835_0.jpg,"red dress with a lace overlay. the dress has a v-neckline, short sleeves, and a midi length. the lace overlay has a floral pattern and is cut out in the middle. the dress is made of a stretchy material and has a fitted silhouette.",88666835_0,88666835
images/88667678_0.jpg,black t-shirt dress. the dress is made of a soft material and has a round neckline. it is a short dress that ends at the knee.,88667678_0,88667678
images/88669814_0.jpg,"blue and white dress with a black and white print. the dress has a halter neckline and a flowy skirt. the fabric is made of a lightweight material, and the dress is designed to be flowy and comfortable to wear. the colors are blue and white, and the print is black and white. the dress is designed to be a summer dress, perfect for warm weather.",88669814_0,88669814
images/88671771_0.jpg,black and white striped dress with a v-neckline and short sleeves. the dress has a fitted bodice and a flared skirt. the dress is worn by a woman who is standing and smiling.,88671771_0,88671771
images/88673017_0.jpg,"black dress with gold embroidery on it. the dress has a round neckline and long sleeves. the embroidery is intricate and features a floral design. the dress is made of a lightweight material, possibly cotton or linen, and has a loose fit. the dress is styled in a bohemian fashion, perfect for a casual or relaxed occasion.",88673017_0,88673017
images/88675630_0.jpg,"navy blue dress with a wrap-around design and a tie belt at the waist. the dress has a v-neckline and short sleeves. the fabric is a lightweight material, possibly a cotton blend. the dress is styled in a loose, flowy fit with a relaxed, comfortable feel.",88675630_0,88675630
images/88677775_0.jpg,"dress with a colorful design. the dress has a vibrant color scheme with shades of blue, green, yellow, and pink. the dress is made of a stretchy material and has a fitted silhouette. the dress is a sleeveless style with a scoop neckline and a high slit on the front.",88677775_0,88677775
images/88677838_0.jpg,white dress.,88677838_0,88677838
images/88680001_2.jpg,"black dress with gold embellishments. the dress has a round neckline and long sleeves. the gold embellishments are scattered across the dress, adding a touch of elegance to the outfit. the dress is a midi length, which is a popular fashion style for women. the dress is made of a material that appears to be a blend of cotton and polyester, making it a comfortable and versatile option for any occasion.",88680001_2,88680001
images/88686241_0.jpg,black dress. the dress is made of a stretchy material and has a loose fit. it is a sleeveless dress with a crew neckline.,88686241_0,88686241
images/88686921_0.jpg,black dress with a cut out detail on the side. the dress is made of a stretchy material and has a form-fitting style.,88686921_0,88686921
images/88692042_0.jpg,pink dress. the dress is made of a stretchy material and has a strapless design. it features a high slit on the front and a ruffled skirt.,88692042_0,88692042
images/88694468_0.jpg,purple dress. the dress is made of a flowy material and has a loose fit. it is a short dress that ends at the mid-thigh area.,88694468_0,88694468
images/88700940_0.jpg,"striped dress with a purple and white color scheme. the dress has a wrap style and features a tie at the waist. the dress is made of a lightweight material, possibly a cotton blend. the dress is designed to be worn in a relaxed, flowy style.",88700940_0,88700940
images/88712729_0.jpg,"blue and white striped dress with short sleeves and a boat neckline. the dress is made of a lightweight material and has a loose fit. the stripes are thin and evenly spaced, and the colors are navy blue and white. the dress is a casual style and is suitable for a variety of occasions.",88712729_0,88712729
images/88719831_0.jpg,brown sequined dress.,88719831_0,88719831
images/88721145_0.jpg,"white dress with a ruffled collar and a wrap-around design. the dress is made of a lightweight material, possibly cotton or linen, and has a loose fit. the dress is styled in a modern fashion, with a sleeveless design and a high-low hemline. the ruffled collar adds a touch of femininity to the overall look.",88721145_0,88721145
images/88725286_0.jpg,"white dress with lace details. the dress is made of a sheer material and has a crochet pattern. the dress is off the shoulder and has a fitted bodice with a flared skirt. the lace details are scattered throughout the dress, adding a delicate touch to the overall design.",88725286_0,88725286
images/88727524_0.jpg,white dress with a black trim. the dress has a plunging neckline and a flowy skirt. the dress is adorned with colorful embroidery and features a unique design.,88727524_0,88727524
images/88728713_0.jpg,yellow and white dress with a floral print. the dress has a fitted bodice and a flowy skirt. the yellow and white colors are complemented by the black and white floral print. the dress is fashionable and suitable for a summer event.,88728713_0,88728713
images/88731004_0.jpg,red and black printed dress with a ruffled collar and a tiered skirt. the dress has a floral print with a mix of red and black colors.,88731004_0,88731004
images/88739849_0.jpg,"striped tank top with a zipper in the middle. the stripes are grey and orange, and the tank top is made of a soft material. the zipper is silver in color.",88739849_0,88739849
images/88750483_0.jpg,floral dress with a black and white print. the dress has a fitted bodice and a flared skirt. the neckline is a deep v-neck and the sleeves are short. the dress is knee-length and has a floral print with black and white colors.,88750483_0,88750483
images/88752332_0.jpg,"beige ruffled mini dress. the dress has a strapless design and is made of a lightweight material. it features a tiered skirt with ruffles at the bottom, giving it a flowy and feminine look. the dress is perfect for a summer outfit or a beach look.",88752332_0,88752332
images/88766998_0.jpg,"plus size dress with a multicolored print. the dress has a v-neckline and a flowy fit. the colors include white, yellow, blue, and pink. the dress is designed for women who are curvy and have a larger bust, waist, and hips.",88766998_0,88766998
images/88767882_0.jpg,"white dress with a lace-up front. the dress is made of a lightweight material, possibly cotton or linen, and has a loose fit. the dress is styled in a bohemian fashion, with a relaxed and comfortable feel. the lace-up front adds a unique touch to the dress, making it stand out from other white dresses.",88767882_0,88767882
images/88771073_0.jpg,"red dress with a wrap style. the dress has a v-neckline and a belt at the waist. the material appears to be a stretchy fabric, possibly a polyester blend. the dress is a solid red color and has a sleeveless design. the wrap style allows for versatility in styling, making it a great option for various occasions.",88771073_0,88771073
images/88777139_0.jpg,white lace dress. the dress has a keyhole cut out in the front and a high neckline. the lace is delicate and the dress is made of a lightweight material.,88777139_0,88777139
images/88779101_0.jpg,blue and black dress with a floral print. the dress has a v-neckline and a flowy fit.,88779101_0,88779101
images/88779879_0.jpg,"black dress with a deep v-neckline and cut-out details on the bodice. the dress is made of a stretchy material and has a fitted silhouette. the dress is short, ending just above the knee, and has a sleeveless design. the deep v-neckline is accentuated by a cut-out detail on the bodice, which adds a modern touch to the dress.",88779879_0,88779879
images/88781073_0.jpg,"white maternity dress with a floral pattern. the dress has a long, flowing skirt and a v-neckline. the floral pattern consists of pink, red, and yellow flowers. the dress is made of a lightweight material, possibly cotton or linen, and has a loose fit. the dress is designed to be worn during pregnancy and is suitable for a summer or spring occasion.",88781073_0,88781073
images/88782349_0.jpg,floral dress with a lace overlay. the dress has a brown and red floral print with a lace overlay in a darker shade of brown. the dress is sleeveless and has a fitted bodice with a flared skirt. the dress is a sheath style and is worn with a belt at the waist.,88782349_0,88782349
images/88787906_0.jpg,black dress with a v-neckline and short sleeves. the dress is made of a stretchy material and has a fitted silhouette. the dress is paired with a navy blue belt that cinches the waist.,88787906_0,88787906
images/88789270_0.jpg,"a woman in a blue dress with a strapless neckline and a long flowing skirt. the dress has a silver metallic thread woven into the fabric, giving it a shimmering effect. the dress is a formal gown, suitable for a wedding or other special occasion.",88789270_0,88789270
images/88790430_0.jpg,"black dress with a round neckline and a cinched waist. the dress has a sleeveless design and is made of a stretchy material. the dress is a solid color and has a simple, elegant style.",88790430_0,88790430
images/88795686_0.jpg,floral dress with a wrap style. the dress has a white base with a pink and blue floral print. the dress is worn by a woman with a white background.,88795686_0,88795686
images/88796920_0.jpg,floral print dress with a blue and white color scheme. the dress has a fitted bodice and a flared skirt. the floral print consists of blue and white flowers with green leaves. the dress is a sleeveless design with a round neckline.,88796920_0,88796920
images/88798974_0.jpg,black and white printed short sleeve dress with a v neckline and a floral print. the dress is made of a lightweight material and has a loose fit.,88798974_0,88798974
images/88805239_0.jpg,white dress with a black print on it. the dress has a one shoulder design and a long flowy skirt. the print on the dress features a black cat and a black bird.,88805239_0,88805239
images/88805681_0.jpg,black and white striped sweater with a blue v-neck. the sweater has long sleeves and a loose fit. the stripes are thin and the sweater is made of a soft material.,88805681_0,88805681
images/88808245_0.jpg,black dress with a strapless neckline and a pleated bodice. the dress has a fit and flare silhouette and is made of a stretchy material. the dress is adorned with a small black belt at the waist and has a zipper closure at the back.,88808245_0,88808245
images/88810797_0.jpg,black dress with a lace overlay. the dress has a fit and flare silhouette and features a black lace overlay with a floral pattern. the dress is made of a stretchy material and has a zipper closure on the back. the dress is styled with a black belt around the waist and a black lace overlay on the skirt.,88810797_0,88810797
images/88813258_0.jpg,black dress with a ruffled hemline. the dress is made of a flowy material and has a fitted bodice. the dress is a sleeveless style and has a round neckline.,88813258_0,88813258
images/88830836_0.jpg,black tank top.,88830836_0,88830836
images/88849236_1.jpg,black and white dress with a polka dot pattern. the dress has a short sleeve design and a v-neckline. the dress is made of a cotton and polyester blend material. the dress is a fit and flare style with a tiered skirt. the dress is a child's size 10.,88849236_1,88849236
images/88852635_0.jpg,blue dress with ruffles on the front. the dress has a fitted bodice and a loose skirt. the fabric is a lightweight cotton and the dress is a sleeveless style.,88852635_0,88852635
images/88854745_0.jpg,"blue and green dress with a zebra print pattern. the dress has a fitted bodice and a flowing skirt. the material appears to be a lightweight, possibly chiffon or silk. the dress is styled in a fashionable, casual manner.",88854745_0,88854745
images/88854747_5.jpg,white lace dress with a black floral pattern. the dress has a v-neckline and long sleeves. the lace is intricate and the fabric is soft and flowy.,88854747_5,88854747
images/88861500_0.jpg,navy and white polka dot dress with a black waistband. the dress has a fit and flare style and features a navy blue color with white polka dots. the dress is adorned with a white belt that accentuates the waistline. the dress is suitable for a formal or semi-formal occasion.,88861500_0,88861500
images/88867646_0.jpg,blue and teal floral dress with a v-neckline and short sleeves. the dress has a fitted bodice and a flowy skirt with a floral print. the dress is made of a stretchy material and is suitable for a summer or spring occasion.,88867646_0,88867646
images/88872605_0.jpg,"blue and white plaid shirt dress with a black belt. the dress has a button-down collar and long sleeves with button cuffs. the dress is made of a lightweight material and has a loose fit. the colors of the dress are blue and white, with a black belt that adds a pop of contrast. the dress is styled in a casual and comfortable fashion, making it a great option for everyday wear.",88872605_0,88872605
images/88873363_0.jpg,"beige and pink dress with a fringe design. the dress has a fitted bodice and a flared skirt. the fringe is made up of long, thin strands of beige and pink fabric. the dress is a fashionable and stylish choice for a special occasion.",88873363_0,88873363
images/88876146_0.jpg,"maroon dress with a purple floral print. the dress has a halter neckline and a flowing skirt. the dress is made of a lightweight material, possibly chiffon or silk. the dress is styled in a fashionable manner, suitable for a special occasion or a night out.",88876146_0,88876146
images/88876849_0.jpg,"maroon colored dress with a floral embroidery design. the dress has a keyhole neckline and three quarter length sleeves. the dress is made of a lightweight material, possibly cotton or linen, and has a loose fit. the floral embroidery is in shades of purple, pink, and green.",88876849_0,88876849
images/88895023_0.jpg,blue floral dress with a silver belt. the dress has a sleeveless design and a high neckline. the belt is silver and has a buckle in the middle. the dress is made of a shiny material and has a floral pattern with blue and white colors.,88895023_0,88895023
images/88901325_0.jpg,long sleeve navy blue tunic top with a boat neckline and a small slit on the front.,88901325_0,88901325
images/88901513_0.jpg,blue and white dress with a floral print. the dress has a lace collar and a ruffled hemline. the dress is a size medium and is made of a lightweight material. the dress is a casual style and is suitable for everyday wear.,88901513_0,88901513
images/88901535_0.jpg,blue dress with a v-neckline and a pleated skirt. the dress is made of a stretchy material and has a fitted bodice with a scoop neckline. the dress is a light blue color and has a pleated skirt that flares out at the bottom.,88901535_0,88901535
images/88904523_0.jpg,black and white tie dye dress with a high neck and a flowy fit. the dress has a black tie at the neck and a black and white print.,88904523_0,88904523
images/88906530_0.jpg,white floral print dress with a blue floral print on the bodice and a pink floral print on the skirt. the dress has a halter neckline and a ruffled skirt. the dress is made of a lightweight material and is a summer style.,88906530_0,88906530
images/88908103_0.jpg,red dress with a v-neckline and a high slit on the side. the dress is made of a stretchy material and has a form-fitting style.,88908103_0,88908103
images/88916555_0.jpg,beige lace dress with a fitted bodice and a full skirt. the dress has a silver belt at the waist and a silver beaded belt at the waist. the dress is a knee-length and has a round neckline. the dress is a fit and flare style with a zipper closure at the back.,88916555_0,88916555
images/88916900_0.jpg,"dress with a halter neckline and a flowy design. the dress is made of a lightweight material, possibly a cotton or rayon blend, and has a floral print. the colors are predominantly orange, yellow, and pink, with some green and purple accents. the dress has a fitted bodice and a flowy skirt, with a keyhole cutout at the back. the dress is styled in a bohemian fashion, perfect for a summer outing or festival.",88916900_0,88916900
images/88926373_0.jpg,beige dress with a ruffled layered design. the dress has a v-neckline and a flowy skirt.,88926373_0,88926373
images/88926417_0.jpg,blue off the shoulder dress with ruffles on the sleeves and a keyhole cut out at the back.,88926417_0,88926417
images/88927344_0.jpg,"blue dress with a v-neckline and a pleated skirt. the dress is made of a soft material and has a relaxed fit. the color of the dress is a light blue, and it is suitable for a casual or semi-formal occasion.",88927344_0,88927344
images/88927882_0.jpg,striped dress with a beige and white color scheme. the dress has a fitted bodice and a flared skirt. the stripes are horizontal and the dress has a zipper closure in the back.,88927882_0,88927882
images/88928646_0.jpg,denim dress with a drawstring waist and a front button. the dress is light blue in color and has a v-neckline. the fabric is made of denim and the dress is a loose fit.,88928646_0,88928646
images/88936601_0.jpg,beige dress with black floral embroidery on it. the dress has a black belt at the waist and a black bow on the side. the dress also has a black and white pattern on it.,88936601_0,88936601
images/88937671_0.jpg,"blue and white dress with a floral print. the dress has a v-neckline and a flowy skirt. the colors are blue and white, and the dress is made of a lightweight material. the dress is a summer style and is suitable for a beach or outdoor event.",88937671_0,88937671
images/88938844_0.jpg,the image shows a black and white checkered dress with a plaid pattern. the dress has a fitted bodice and a loose skirt. the dress is sleeveless and has a tie at the waist. the dress is a size large and is made of a cotton and polyester blend.,88938844_0,88938844
images/88960380_0.jpg,dress. the dress is made of a lightweight material and has a floral print. it is a sleeveless dress with a high neckline and a flowy skirt. the dress is brown and white in color.,88960380_0,88960380
images/88966275_0.jpg,pink lace dress. the dress has a fitted bodice and a flowing skirt. the lace is delicate and the dress is a light pink color.,88966275_0,88966275
images/88972023_2.jpg,peach colored dress with a ruffled skirt. the dress has a strapless design and a zipper closure on the back. the skirt is made of a lightweight material and has a layered design with ruffles on the bottom. the dress is worn by a woman with a pink top and a black belt around her waist.,88972023_2,88972023
images/88979313_0.jpg,light blue dress with a bow on the back. the dress has a satin material and a fit and flare style. the dress is short and has a halter neckline.,88979313_0,88979313
images/88980494_0.jpg,"black and white floral dress with a high slit on the front. the dress is a midi length and has a flowy fit. the floral pattern consists of black, white, and green flowers. the dress is worn by a woman who is posing for the camera.",88980494_0,88980494
images/88981229_0.jpg,strapless orange dress with a sweetheart neckline and a ruffled skirt. the dress is made of a shiny material and has a fitted bodice with a zipper closure at the back. the dress is a bright orange color and is perfect for a summer event.,88981229_0,88981229
images/88981389_0.jpg,"striped dress with a multicolored pattern. the dress has a fitted bodice, a belted waist, and a flared skirt. the stripes are white, pink, yellow, blue, and green. the dress is a summer style and is suitable for a casual or semi-formal occasion.",88981389_0,88981389
images/88984809_0.jpg,striped dress with a bow on the front. the dress has a navy and white color scheme and is made of a lightweight material. the dress is designed with a halter neckline and a fitted bodice that flares out into a full skirt. the bow on the front is made of a contrasting white fabric.,88984809_0,88984809
images/88989248_0.jpg,"coral colored tank top with a ruffled skirt. the tank top is made of a stretchy material and has a round neckline. the skirt is a lightweight, flowy material and is a solid coral color. the skirt is a high-waisted style and has a ruffled hemline.",88989248_0,88989248
images/88989374_0.jpg,"floral print dress with a halter neckline and a pleated skirt. the dress is made of a lightweight material and has a midi length. the floral print consists of white, yellow, and green flowers with a touch of pink. the dress is a knee-length and has a fitted bodice with a flowy skirt.",88989374_0,88989374
images/88993236_0.jpg,"gray dress with a black strap. the dress has a low neckline and a fitted silhouette. the material appears to be a stretchy fabric, possibly a blend of polyester and spandex. the dress is a sleeveless style with a simple design that is perfect for a casual or semi-formal occasion.",88993236_0,88993236
images/88995610_0.jpg,striped dress with a boat neckline and short sleeves. the dress is made of a navy and white striped fabric and has a fitted bodice with a flared skirt. the dress is available in a size 10 and is suitable for a petite woman.,88995610_0,88995610
images/89002551_0.jpg,black dress with silver zippers on the front. the dress has a v-neckline and a fitted bodice with a flared skirt. the dress is made of a shiny material and has a silver zipper on the front.,89002551_0,89002551
images/89007471_0.jpg,white floral dress with a cold shoulder design. the dress has a white background with a multicolored floral print. the sleeves are off the shoulder and the neckline is a deep v-neck. the dress is a midi length and has a flowy fit.,89007471_0,89007471
images/89017716_1.jpg,"white ruffled kimono top with a lace-up back. it is made of a lightweight material and has a flowy, bohemian style.",89017716_1,89017716
images/89019173_0.jpg,"white and black dress with a floral print. the dress has a halter neckline and a low back. the fabric is made of a lightweight material, possibly cotton or linen. the dress is styled in a bohemian fashion, with a loose fit and a relaxed silhouette. the floral print is a mix of white, black, and other colors, adding a touch of femininity to the dress.",89019173_0,89019173
images/89020858_0.jpg,black dress. the dress is made of a flowy material and has a loose fit. it is a sleeveless dress with a round neckline and a small slit on the side.,89020858_0,89020858
images/89023299_0.jpg,"white lace dress with short sleeves and a round neckline. the dress has a fitted bodice and a loose, flowing skirt. the lace is delicate and intricate, with a subtle pattern of flowers and leaves. the dress is styled in a classic, feminine fashion, perfect for a special occasion or a summer outing.",89023299_0,89023299
images/89029254_0.jpg,silver sequined dress. the dress has a v-neckline and a sleeveless design. the sequins are silver in color and are scattered all over the dress. the dress is short and has a fitted design.,89029254_0,89029254
images/89033263_0.jpg,"dress. the dress is a purple ombre color and has a flowy, loose fit. it is a halter style dress with a high neck and a low back. the dress is made of a flowy material and has a loose fit.",89033263_0,89033263
images/89037233_0.jpg,blue and white dress with a floral print. the dress has a black lace trim and a black lace neckline. the dress is a mix of blue and white colors and has a floral print. the dress is a sleeveless design and has a fitted bodice with a flared skirt. the dress is a fashionable and stylish piece of clothing.,89037233_0,89037233
images/89039788_0.jpg,"white dress with a floral pattern. the dress has a halter neckline and a flowy design. the dress is made of a lightweight material, possibly cotton or linen. the floral pattern consists of small white flowers on a beige background. the dress is a summer style and is suitable for a beach or pool party.",89039788_0,89039788
images/89051175_0.jpg,blue and green floral print dress with a ruffled neckline and a wrap-around style.,89051175_0,89051175
images/89051305_0.jpg,"blue dress with a bow on the back. the dress is a sleeveless style and has a fitted waistline. the material appears to be a stretchy fabric, and the dress is a midi length.",89051305_0,89051305
images/89051751_0.jpg,white dress with a v-neckline and a fitted bodice. the dress has a flared skirt and is made of a stretchy material. the dress is a sleeveless style and is suitable for a formal or semi-formal occasion.,89051751_0,89051751
images/89065983_1.jpg,blue dress with a v-neckline and short sleeves. the dress is made of a soft material and has a flowy fit. the dress is a mini dress and is suitable for a casual or summer outfit.,89065983_1,89065983
images/89070510_0.jpg,black and blue dress with a floral print. the dress has a black and blue color scheme with a black and blue floral print. the dress is a sleeveless design with a black belt around the waist. the dress is a wrap style with a black and blue color scheme. the dress is a fashionable and stylish piece of clothing.,89070510_0,89070510
